from,to,from_word,to_word,weight
247,1780,energy,matter,0.0380622837370242
248,80,band,group,0.0614334470989761
248,601,band,guitar,0.0443686006825939
248,779,band,rubber,0.1267489978156997
248,803,band,journey,0.027972027972028
248,885,band,stand,0.0204778156996587
248,1241,band,brass,0.0782918149466192
248,1353,band,rush,0.03135889
248,1409,band,jazz,0.0171232876712329
248,1586,band,camp,0.0138888888888889
248,1596,band,trumpet,0.05050505
248,1704,band,parade,0.0528169014084507
249,135,laugh,smile,0.1355848162162162
249,255,laugh,silly,0.02777778
249,1474,laugh,tease,0.02491103
250,531,kill,weapon,0.03040541
250,954,kill,shoot,0.095808950979021
250,1151,kill,revenge,0.01766784
251,1043,great,wow,0.03623188
251,1486,great,super,0.09688581
251,1700,great,vast,0.03367003
252,266,paint,wall,0.1125896772413793
252,489,paint,painting,0.0352112676056338
252,1405,paint,spray,0.04081633
253,328,history,past,0.0921501706484642
253,1048,history,record,0.01393728
253,1102,history,tale,0.0137457
253,1183,history,slave,0.02097902
253,1271,history,progress,0.01470588
253,1826,history,slavery,0.02033898
254,208,numbers,one,0.0310344827586207
254,1118,numbers,score,0.02047782
254,1349,numbers,statistics,0.1487173551724138
255,559,silly,string,0.02777778
256,38,away,home,0.0376712328767123
256,72,away,up,0.01706485
256,120,away,run,0.0550779401369863
256,189,away,go,0.0616438356164384
256,192,away,move,0.0203389830508475
256,213,away,out,0.0491363907087552
256,282,away,take,0.05109489
256,299,away,gone,0.116438356164384
256,459,away,throw,0.05369128
256,460,away,vacation,0.0248227
256,515,away,remove,0.02723735
256,562,away,off,0.0277777777777778
256,1074,away,stay,0.0245614
256,1220,away,send,0.02430556
256,1358,away,sail,0.0440678
256,1383,away,distant,0.0205479452054795
256,1713,away,taken,0.04710145
257,26,forest,wood,0.04421769
257,164,forest,lost,0.0141843971631206
257,172,forest,trees,0.1111111
257,598,forest,woods,0.1609589
257,682,forest,path,0.0204081632653061
257,1092,forest,outdoors,0.0333333333333333
257,1482,forest,trail,0.03754266
258,309,farm,sheep,0.02730375
259,1251,jesus,prayer,0.01384083
259,1785,jesus,mary,0.0975125822686798
260,26,stick,wood,0.05050505
260,193,stick,stone,0.02693603
260,705,stick,tape,0.02033898
260,754,stick,stuck,0.01785714
260,1373,stick,yard,0.04827586
260,1673,stick,switch,0.0245614
261,536,sport,team,0.07407407
261,933,sport,tennis,0.08440835
262,141,gas,wind,0.0170068
262,185,gas,oil,0.0374149659863946
262,411,gas,liquid,0.0580204778156997
262,844,gas,solid,0.02061856
262,1627,gas,mustard,0.020066889632107
262,1628,gas,station,0.03103448
262,1648,gas,pollution,0.02020202
263,7,machine,work,0.0344827586206897
263,62,machine,metal,0.0379310344827586
263,980,machine,sewing,0.1114865
263,1005,machine,robot,0.1218390837931034
263,1791,machine,parts,0.0313588850174216
264,63,candy,children,0.0204081632653061
264,153,candy,eye,0.0204081632653061
264,327,candy,shop,0.0204081632653061
264,1623,candy,tart,0.02061856
264,1671,candy,cane,0.1435374149659864
264,1761,candy,mint,0.0342465753424658
264,1804,candy,treat,0.07482993
265,172,tall,trees,0.02356902
265,1283,tall,tower,0.1107266
267,1655,you,yours,0.01766784
269,65,dry,wet,0.08445946
269,111,dry,skin,0.03546099
269,638,dry,wash,0.05136986
269,1490,dry,towel,0.1296928
270,171,street,walk,0.02372881
270,266,street,wall,0.03020134
270,530,street,way,0.03146853
271,93,false,wrong,0.02807018
271,136,false,lie,0.027681660899654
271,338,false,true,0.1666667
271,528,false,liar,0.021978021978022
271,529,false,real,0.02405498
271,545,false,lies,0.0257352941176471
271,882,false,rubbish,0.01398601
271,1463,false,myth,0.0336700336700337
271,1622,false,pretend,0.01760563
271,1702,false,lying,0.03584229390681
271,1799,false,unreal,0.04710145
271,1800,false,incorrect,0.0604982206405694
272,234,tea,weak,0.01818182
273,594,hold,keep,0.122448979591837
273,741,hold,lift,0.0169491525423729
273,906,hold,with,0.01779359
273,1604,hold,pause,0.0174216027874564
274,1,boss,money,0.0178571428571429
274,7,boss,work,0.0678571428571429
274,310,boss,leader,0.0717368961973279
274,361,boss,suit,0.0214285714285714
274,1726,boss,manager,0.2204533473906166
274,1793,boss,superior,0.0877872128571429
274,1868,boss,secretary,0.01694915
274,1890,boss,chef,0.0174216027874564
275,840,strange,unusual,0.22462009
276,970,drug,pill,0.0273972602739726
276,1752,drug,medication,0.0272108843537415
277,117,ghost,scary,0.04467354
277,1119,ghost,spirit,0.1428571
277,1167,ghost,soul,0.02807018
277,1470,ghost,sheet,0.01712329
277,1492,ghost,pale,0.0204778156996587
277,1578,ghost,shade,0.02040816
277,1606,ghost,sheets,0.01748252
277,1807,ghost,invisible,0.0492957746478873
278,36,safe,warm,0.03082192
278,96,safe,sound,0.05136986
278,1084,safe,security,0.09491525
278,1432,safe,secure,0.3587241
279,53,start,stop,0.03071672
280,519,hands,shake,0.02473498
280,638,hands,wash,0.04109589
280,1251,hands,prayer,0.05536332
280,1409,hands,jazz,0.0171232876712329
280,1792,hands,pray,0.02413793
281,208,first,one,0.027681660899654
281,230,first,win,0.02120141
281,279,first,start,0.02047782
281,310,first,leader,0.0179856115107914
281,766,first,winner,0.04152249
281,835,first,last,0.127147766323024
281,1303,first,second,0.1428571
281,1397,first,winning,0.05902778
281,1569,first,pilot,0.0202702702702703
282,1259,take,theft,0.02112676
282,1637,take,transport,0.02439024
283,17,back,pain,0.0103448275862069
283,109,back,door,0.0238907849829352
283,462,back,pay,0.0205479452054795
283,530,back,way,0.01048951
283,960,back,behind,0.1324666240548005
283,1100,back,welcome,0.03157895
283,1205,back,side,0.0238907849829352
283,1306,back,return,0.0962717106825939
283,1350,back,lower,0.0208333333333333
283,1373,back,yard,0.03448276
283,1584,back,pack,0.0743243243243243
283,1673,back,switch,0.01754386
283,1896,back,kick,0.0242214532871972
284,11,animals,dog,0.0646258503401361
284,33,animals,cat,0.054421768707483
284,452,animals,plants,0.023489932885906
284,544,animals,biology,0.023728813559322
284,608,animals,birds,0.0306122448979592
284,898,animals,circus,0.0134680134680135
284,923,animals,dogs,0.054421768707483
284,1003,animals,cats,0.0510204081632653
284,1031,animals,furry,0.0306122448979592
284,1416,animals,zoo,0.2098287659863946
284,1582,animals,species,0.05594406
285,399,jail,prison,0.345412044827586
285,843,jail,punishment,0.05208333
285,1495,jail,release,0.01818182
285,1649,jail,prisoner,0.1840018310344828
285,1874,jail,punish,0.04
286,1264,smelly,socks,0.04482759
286,1278,smelly,stink,0.04137931
286,1589,smelly,stinky,0.2477544199999999
287,148,bag,hand,0.0206896551724138
287,272,bag,tea,0.04713805
287,376,bag,trash,0.02372881
287,377,bag,plastic,0.1223652258377853
287,448,bag,lady,0.0310344827586207
287,690,bag,carry,0.0867115222876367
287,1115,bag,purse,0.1775500137931034
287,1325,bag,bean,0.0212014134275618
287,1584,bag,pack,0.0337837837837838
287,1781,bag,suitcase,0.05442177
287,1880,bag,luggage,0.0614334470989761
288,812,illness,sickness,0.08965517
288,1311,illness,infection,0.0644067796610169
288,1752,illness,medication,0.0476190476190476
289,13,class,school,0.134680134680135
289,80,class,group,0.0303030303030303
289,142,class,teacher,0.0711193603030303
289,281,class,first,0.0168350168350168
289,621,class,middle,0.0209059233449477
289,640,class,style,0.0487488835690236
289,817,class,teach,0.0239726
289,832,class,society,0.01712329
289,1322,class,notes,0.0519031141868512
289,1349,class,statistics,0.01384083
289,1393,class,working,0.02356902
289,1760,class,subject,0.0170068
289,1854,class,course,0.0168350168350168
289,1857,class,section,0.02083333
289,1872,class,lecture,0.0641891891891892
290,267,want,you,0.01408451
290,1372,want,wish,0.12692824
292,246,done,over,0.0808080808080808
292,328,done,past,0.0204778156996587
292,735,done,well,0.03082192
292,1506,done,quit,0.02777778
293,242,mail,male,0.0176678445229682
293,930,mail,post,0.2779287217391304
293,1039,mail,message,0.0348432055749129
293,1135,mail,package,0.0921985815602837
293,1220,mail,send,0.1388889
293,1256,mail,stamp,0.0790378
294,282,mine,take,0.01824818
294,670,mine,opinion,0.0267175572519084
294,1027,mine,own,0.1949634242783708
294,1114,mine,personal,0.0586080586080586
294,1165,mine,property,0.03728814
294,1469,mine,my,0.126811594202899
294,1655,mine,yours,0.418712354448399
294,1832,mine,ownership,0.0936329588014981
295,72,jump,up,0.0474576271186441
295,298,jump,rope,0.0788285286440678
295,429,jump,spring,0.05442177
295,1718,jump,kangaroo,0.0986394557823129
296,36,soup,warm,0.04054054
296,633,soup,spoon,0.08853202
296,1548,soup,stock,0.05555556
296,1680,soup,turtle,0.02389078
297,99,need,poor,0.020979020979021
297,290,need,want,0.44915292027972
297,659,need,useful,0.01908397
297,1009,need,poverty,0.020979020979021
297,1605,need,required,0.04797048
298,451,rope,tie,0.10820811
298,559,rope,string,0.09486463
299,164,gone,lost,0.0354609929078014
299,213,gone,out,0.0217391304347826
299,328,gone,past,0.0307167235494881
299,515,gone,remove,0.0155642
299,539,gone,loss,0.0251798561151079
299,562,gone,off,0.0173611111111111
299,618,gone,left,0.0342465753424658
299,726,gone,lose,0.0214285714285714
299,850,gone,none,0.0313588850174216
299,1174,gone,missing,0.104895104895105
299,1713,gone,taken,0.05797101
300,7,stress,work,0.1145833
300,78,stress,tired,0.01736111
300,140,stress,test,0.02777778
300,719,stress,worry,0.06192922
300,1243,stress,worried,0.04095563
300,1754,stress,tense,0.07958478
302,123,news,story,0.0271186440677966
302,747,news,radio,0.04682274
302,1348,news,papers,0.089041095890411
302,1523,news,times,0.02877698
303,12,mad,sad,0.023972602739726
303,513,mad,upset,0.096636962739726
303,767,mad,nuts,0.0136986301369863
303,1175,mad,rage,0.0479452076712329
304,5,purple,red,0.02962963
304,79,purple,rain,0.02222222
304,928,purple,royal,0.11616162
305,100,judge,law,0.0814975934838949
305,321,judge,lawyer,0.0782561571810718
305,771,judge,justice,0.0747330960854092
305,1068,judge,trial,0.07457627
305,1472,judge,jury,0.2413868646803802
305,1537,judge,laws,0.0315789473684211
305,1693,judge,judgement,0.0839160839160839
306,1427,state,union,0.01748252
307,12,cry,sad,0.05376344
307,249,cry,laugh,0.0574324324324324
307,312,cry,sadness,0.02739726
307,513,cry,upset,0.02422145
307,637,cry,unhappy,0.01449275
307,683,cry,tears,0.1027397
307,1117,cry,tear,0.1786942
307,1239,cry,sorrow,0.03103448
308,7,plan,work,0.0204778156996587
308,903,plan,system,0.04270463
308,1313,plan,project,0.02083333
308,1682,plan,plot,0.082109963065127
309,568,sheep,wool,0.4547436
310,425,leader,president,0.1554560568345324
310,536,leader,team,0.02020202
310,656,leader,ruler,0.02413793
310,920,leader,politician,0.01736111
310,1584,leader,pack,0.0251798561151079
310,1726,leader,manager,0.03690036900369
311,967,same,uniform,0.03886926
311,1652,same,twins,0.02787456
311,1653,same,usual,0.06993007
312,637,sadness,unhappy,0.02739726
312,683,sadness,tears,0.1164383599999999
312,1117,sadness,tear,0.02749141
312,1239,sadness,sorrow,0.1275862
314,365,needle,point,0.0233333333333333
314,980,needle,sewing,0.2289189
314,1414,needle,pin,0.124895104895105
315,6,like,love,0.1839130691549046
315,311,like,same,0.04626335
316,66,speak,words,0.02389078
316,110,speak,talk,0.3109893
316,446,speak,tell,0.05208333
316,563,speak,voice,0.11604095
317,138,french,language,0.0437710437710438
317,642,french,kiss,0.0209059233449477
317,902,french,spanish,0.02054795
317,1452,french,revolution,0.02090592
318,363,fix,mistake,0.014336917562724
318,1484,fix,repair,0.2413793
318,1658,fix,solve,0.0569395
318,1876,fix,tune,0.02061856
319,492,order,rule,0.052222096344086
319,903,order,system,0.01779359
319,1137,order,tidy,0.021505376344086
319,1328,order,process,0.0177305
320,88,control,power,0.02033898
320,1143,control,quality,0.02836879
320,1218,control,limit,0.0177935943060498
320,1710,control,pest,0.0565371024734982
321,1,lawyer,money,0.0511945392491468
321,84,lawyer,rich,0.0170648464163823
321,361,lawyer,suit,0.0238907849829352
321,528,lawyer,liar,0.0204778156996587
321,1068,lawyer,trial,0.03050847
322,2,salt,water,0.03082192
322,400,salt,sweat,0.02768166
322,406,salt,taste,0.03424658
323,584,tight,vagina,0.03157895
324,1,cheap,money,0.0214285714285714
324,99,cheap,poor,0.0285714285714286
324,178,cheap,easy,0.0178571428571429
324,203,cheap,expensive,0.0321428571428571
324,377,cheap,plastic,0.0211267605633803
324,1010,cheap,sale,0.06872852
324,1367,cheap,whore,0.01056338
324,1743,cheap,tin,0.01365188
325,166,feet,shoes,0.1344828
325,286,feet,smelly,0.03793103
325,354,feet,shoe,0.02068966
325,360,feet,legs,0.0793103448275862
325,788,feet,walking,0.03508772
325,1264,feet,socks,0.1355932
325,1265,feet,toes,0.1864407
325,1589,feet,stinky,0.05154639
325,1636,feet,toe,0.01766784
325,1852,feet,steps,0.0137931
326,31,american,fat,0.0379310344827586
326,37,american,loud,0.0379310344827586
326,370,american,english,0.0172413793103448
326,454,american,indian,0.0343642611683849
326,477,american,flag,0.0586206896551724
326,922,american,native,0.1323492929794098
326,979,american,mexican,0.024390243902439
326,1196,american,thanksgiving,0.02711864
326,1452,american,revolution,0.02439024
327,205,shop,store,0.2928507
327,301,shop,window,0.01766784
327,1392,shop,target,0.02758621
328,374,past,present,0.187298219180887
328,997,past,remember,0.0177305
328,1238,past,regret,0.03558719
328,1754,past,tense,0.1098763570989761
329,218,pen,pig,0.0269360269360269
329,291,pen,writing,0.118392967037037
329,337,pen,pencil,0.333333333333333
329,419,pen,write,0.186453581111111
329,487,pen,sword,0.0202020202020202
329,1213,pen,writer,0.05902778
330,362,disgusting,nasty,0.0353356890459364
331,15,africa,black,0.068259385665529
331,21,africa,hot,0.0443686006825939
331,40,africa,big,0.0170648464163823
331,99,africa,poor,0.0238907849829352
331,116,africa,large,0.0204778156996587
331,449,africa,lion,0.0515463917525773
331,750,africa,south,0.0238907849829352
331,1009,africa,poverty,0.01779359
331,1826,africa,slavery,0.02711864
332,120,movement,run,0.0424028268551237
332,788,movement,walking,0.0282685512367491
332,1271,movement,progress,0.01838235
333,434,bee,busy,0.1440245630609357
333,604,bee,honey,0.182758620689655
333,1026,bee,killer,0.0169491525423729
333,1081,bee,sting,0.3688070724137931
333,1816,bee,spell,0.04745763
334,633,silver,spoon,0.01677852
335,954,deer,shoot,0.0170068
336,122,father,mother,0.11744966442953
336,242,father,male,0.0176678445229682
336,517,father,parents,0.069204152249135
336,698,father,parent,0.139455782312925
336,916,father,proud,0.02222222
337,13,pencil,school,0.0202020202020202
337,291,pencil,writing,0.0946185037710438
337,365,pencil,point,0.0445205479452055
337,419,pencil,write,0.0948526406060606
337,779,pencil,rubber,0.03092784
339,450,corn,pop,0.04362416
339,744,corn,meal,0.0347222222222222
340,6,joy,love,0.0517241379310345
340,44,joy,life,0.0245614035087719
340,135,joy,smile,0.0618924362068966
340,201,joy,peace,0.0206896551724138
340,249,joy,laugh,0.0236486486486486
340,683,joy,tears,0.0239726
340,783,joy,pleasure,0.0770276833414279
340,853,joy,laughter,0.0486002643277664
342,26,board,wood,0.120689655172414
342,359,board,iron,0.0308219178082192
342,500,board,flat,0.0206896551724138
342,994,board,bored,0.0354895544928266
342,1118,board,score,0.03754266
342,1156,board,chess,0.0743243243243243
342,1414,board,pin,0.0314685314685315
342,1656,board,chalk,0.2215575885526627
342,1747,board,stiff,0.04929577
342,1809,board,notice,0.0206185567010309
343,1093,truck,wheels,0.03125
344,127,age,young,0.0725999172473867
344,198,age,number,0.024390243902439
344,212,age,wine,0.0209059233449477
344,595,age,youth,0.055969193902439
344,943,age,year,0.06849315
344,1094,age,wisdom,0.05802048
344,1168,age,years,0.2070538878048781
344,1549,age,teen,0.05821918
344,1601,age,older,0.0416666666666667
344,1751,age,mature,0.0209059233449477
345,636,complete,perfect,0.0284697508896797
345,890,complete,whole,0.1349481
345,1658,complete,solve,0.01423488
346,369,mess,messy,0.0249110320284698
346,1137,mess,tidy,0.0213523131672598
346,1712,mess,stain,0.02372881
347,308,map,plan,0.0477815699658703
347,1086,map,treasure,0.03389831
347,1657,map,planning,0.0145985401459854
348,354,foot,shoe,0.09655172
348,364,foot,leg,0.0816326530612245
348,656,foot,ruler,0.01724138
348,961,foot,loose,0.0254545454545455
348,1256,foot,stamp,0.05154639
348,1265,foot,toes,0.03728814
348,1337,foot,step,0.03050847
348,1373,foot,yard,0.04137931
348,1636,foot,toe,0.229682
348,1896,foot,kick,0.0588235294117647
349,12,lonely,sad,0.140350877192982
349,637,lonely,unhappy,0.01811594
349,715,lonely,single,0.0526315789473684
349,1443,lonely,unwanted,0.01831502
349,1546,lonely,only,0.0766550522648084
350,8,rough,sex,0.03636364
350,534,rough,tough,0.15732057
351,31,butter,fat,0.0586206896551724
351,108,butter,milk,0.0482758620689655
351,146,butter,cow,0.0206896551724138
351,190,butter,knife,0.0448275862068966
351,413,butter,cream,0.0413793103448276
351,802,butter,jam,0.0267558528428094
351,913,butter,roll,0.02076125
351,1149,butter,spread,0.1719298
351,1314,butter,toast,0.1403554203448276
352,46,best,friend,0.023972602739726
352,230,best,win,0.023972602739726
352,353,best,choice,0.041522491349481
352,391,best,better,0.1947522159548745
352,636,best,perfect,0.0213523131672598
352,766,best,winner,0.0482296052054795
352,1397,best,winning,0.03125
352,1441,best,peak,0.023972602739726
352,1575,best,most,0.0566490282379705
352,1793,best,superior,0.04895105
